dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,cwe_flag_count
443,6,0.089113,11,11,2731,4336,1964,54,248.27272727272728,543.3281430906927,1514,54,394.1818181818182,555.9932665030163,79303.80528093544,246.8775599519711,0.0042434761904761,0.0095091233766467,0.040301,0.0,0.089113,0.0089113,0.012433946887855,0.040868,0.0,0.035273,0.0035273,0.0058951555882775,0.016878,0.0,4,5,0,0,220,220,123.43877997598555,123.43877997598555,54,1964,321.22727272727275,554.5172291624639,307489.35743801645,0,3,0,9,20,0,0,1.0,321.22727272727275,248.27272727272728,394.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,11,2731,11,4336,64240,32768,4,20,0,0,0,0,0,0,0,0,0
443,6,0.402461,10,8,2592,1627,1304,54,259.2,390.9303774331179,886,54,203.375,269.2763160305785,10483.003322061018,44.72483048046892,0.0236741764705882,0.0429800817728881,0.161115,0.0,0.402461,0.0447178888888889,0.057182510081404,0.161115,0.0,0.386771,0.055253,0.0680115536970426,0.201613,0.000472,4,3,0,0,200,160,24.847128044704952,19.87770243576396,54,1304,234.38888888888889,343.3652313481454,117899.68209876542,0,3,0,7,16,0,0,0.8,234.38888888888889,259.2,203.375,0.0,0.0,0.0,0.0,0.0,0.0,10,2592,8,1627,64240,32768,4,20,0,0,0,0,0,0,0,0,0
53,17,0.015365,2,1,164,82,82,82,82.0,0.0,82,82,82.0,0.0,16010.413276928082,195.248942401562,0.0076825,0.0076825,0.015365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,130.16596160104132,65.08298080052066,82,82,82.0,0.0,0.0,0,0,0,0,0,0,0,0.5,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2,164,1,82,0,0,2,20,0,0,0,0,0,0,0,0,0
443,6,1.149513,26,50,2517,55243,276,54,96.8076923076923,68.45774622167662,1514,54,1104.86,617.8428606045392,50247.36562352927,66.11495476780166,0.01532684,0.1108518484355331,0.967095,0.0,1.149513,0.0459805199999999,0.188316507439177,0.967095,0.0,1.136296,0.0231897142857142,0.1422351562032512,1.007705,0.0,8,41,0,0,520,1000,22.618273999511096,43.496680768290574,54,1514,760.0,693.8658295907677,481449.7894736842,0,3,0,49,74,0,0,1.9230769230769231,760.0,96.8076923076923,1104.86,0.0,0.0,0.0,47657.0,34.0,2914088.2964412374,26,2517,50,55243,64240,32768,8,20,0,0,0,0,0,0,0,0,0
443,17,0.040063,7,5,5543,5283,1294,73,791.8571428571429,580.4405786177621,3098,68,1056.6,1117.722255303168,270224.39657539374,299.5282430172478,0.0036420909090909,0.0059175359806801,0.016535,0.0,0.040063,0.0066771666666666,0.0078818498762804,0.019352,0.0,0.0231269999999999,0.0057817499999999,0.009259539523513,0.021792,0.0,0,0,0,0,140,100,174.7248084267279,124.80343459051991,68,3098,902.1666666666666,856.8021779980617,734109.9722222221,0,0,0,0,0,0,0,0.7142857142857143,902.1666666666666,791.8571428571429,1056.6,0.0,0.0,0.0,0.0,0.0,0.0,7,5543,5,5283,0,0,7,20,0,0,0,0,0,0,0,0,0
53,17,0.049727,2,1,180,106,90,90,90.0,0.0,106,106,106.0,0.0,5751.402658515494,60.3293985158968,0.0248635,0.0248635,0.049727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,40.21959901059786,20.10979950529893,90,106,95.33333333333331,7.542472332656507,56.88888888888889,0,0,0,0,0,0,0,0.5,95.33333333333331,90.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2,180,1,106,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.04966,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,5436.971405557792,60.410793395086586,0.02483,0.02483,0.04966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,40.27386226339106,20.13693113169553,90,90,90.0,0.0,0.0,0,0,0,0,0,0,0,0.5,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2,180,1,90,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.113416,2,1,208,153,104,104,104.0,0.0,153,153,153.0,0.0,3182.972420117091,26.45129435000353,0.056708,0.056708,0.113416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,17.634196233335683,8.817098116667841,104,153,120.33333333333331,23.098821518760552,533.5555555555555,0,0,0,0,0,0,0,0.5,120.33333333333331,104.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,2,208,1,153,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.027841,2,1,208,137,104,104,104.0,0.0,137,137,137.0,0.0,12391.796271685644,107.7547501885708,0.0139205,0.0139205,0.027841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,71.83650012571387,35.918250062856934,104,137,115.0,15.556349186104043,242.0,0,0,0,0,0,0,0,0.5,115.0,104.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,2,208,1,137,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.077376,2,1,164,82,82,82,82.0,0.0,82,82,82.0,0.0,3179.2803970223326,38.77171215880893,0.038688,0.038688,0.077376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,25.847808105872623,12.923904052936312,82,82,82.0,0.0,0.0,0,0,0,0,0,0,0,0.5,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2,164,1,82,0,0,2,20,0,0,0,0,0,0,0,0,0
443,6,2.304536,581,1815,34035,2650429,283,54,58.58003442340792,24.3989196030422,1514,54,1460.2914600550964,219.46894183106352,1164860.952486748,1039.6886835354276,0.0009622258872651,0.0139277818813014,0.588058,-5e-06,2.304536,0.0039733379310344,0.0283130734844793,0.588058,0.0,2.233976,0.001231519294377,0.0159673920788177,0.588323,0.0,21,1793,0,0,11620,36300,252.1114879524555,787.577195582972,54,1514,1120.3939899833056,630.5069759925198,397539.046775232,0,3,0,1814,2394,0,0,3.1239242685025816,1120.3939899833056,58.58003442340792,1460.2914600550964,0.0,0.0,0.0,281919.0,197.33333333333331,2206775.477402319,581,34035,1815,2650429,64240,32768,21,20,0,0,0,0,0,0,0,0,0
53,17,0.060255,2,1,190,111,95,95,95.0,0.0,111,111,111.0,0.0,4995.436063397228,49.78839930296241,0.0301275,0.0301275,0.060255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,33.19226620197494,16.59613310098747,95,111,100.33333333333331,7.542472332656507,56.88888888888889,0,0,0,0,0,0,0,0.5,100.33333333333331,95.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,1,111,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.057963,2,1,190,95,95,95,95.0,0.0,95,95,95.0,0.0,4916.929765540086,51.75715542673775,0.0289815,0.0289815,0.057963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,34.50477028449183,17.252385142245917,95,95,95.0,0.0,0.0,0,0,0,0,0,0,0,0.5,95.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,1,95,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.112513,2,1,142,103,71,71,71.0,0.0,103,103,103.0,0.0,2177.526152533485,26.663585541226347,0.0562565,0.0562565,0.112513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,17.775723694150898,8.887861847075449,71,103,81.66666666666667,15.084944665313014,227.5555555555556,0,0,0,0,0,0,0,0.5,81.66666666666667,71.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2,142,1,103,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.042137,2,1,156,151,78,78,78.0,0.0,151,151,151.0,0.0,7285.758359636424,71.19633576191946,0.0210685,0.0210685,0.042137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,47.46422384127963,23.732111920639817,78,151,102.33333333333331,34.41253001774531,1184.2222222222222,0,0,0,0,0,0,0,0.5,102.33333333333331,78.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2,156,1,151,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.112371,2,1,142,71,71,71,71.0,0.0,71,71,71.0,0.0,1895.506847852204,26.69727954721414,0.0561855,0.0561855,0.112371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,17.798186364809425,8.899093182404712,71,71,71.0,0.0,0.0,0,0,0,0,0,0,0,0.5,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2,142,1,71,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.032012,2,1,146,105,73,73,73.0,0.0,105,105,105.0,0.0,7840.809696363864,93.71485692865176,0.016006,0.016006,0.032012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,62.47657128576784,31.23828564288392,73,105,83.66666666666667,15.084944665313014,227.5555555555556,0,0,0,0,0,0,0,0.5,83.66666666666667,73.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2,146,1,105,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.032019,2,1,146,130,73,73,73.0,0.0,130,130,130.0,0.0,8619.8819450951,93.694368968425,0.0160095,0.0160095,0.032019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,62.46291264561667,31.23145632280833,73,130,92.0,26.87005768508881,722.0,0,0,0,0,0,0,0,0.5,92.0,73.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2,146,1,130,0,0,2,20,0,0,0,0,0,0,0,0,0
80,6,20.659289,7,5,736,494,372,54,105.14285714285714,109.29309032064532,270,54,98.8,85.6560564116747,59.5373829176793,0.580852516270042,1.8781171818181817,3.976613614962904,10.387448,0.0,20.659005,3.4431675,4.858408074261937,10.387448,0.0,20.645179,5.16129475,5.152850764953288,10.387888,0.000532,1,1,0,0,140,100,0.3388306344908578,0.2420218817791841,54,372,102.5,100.17359931638676,10034.75,0,3,0,2,10,0,0,0.7142857142857143,102.5,105.14285714285714,98.8,0.0,0.0,0.0,0.0,0.0,0.0,7,736,5,494,64240,32768,1,20,0,0,0,0,0,0,0,0,0
443,6,0.069557,14,16,1550,10134,312,54,110.71428571428572,81.39096876139493,1514,54,633.375,684.966319883686,167977.34232356198,431.3009474244146,0.0023985172413793,0.0051439295768004,0.01679,0.0,0.069401,0.0053385384615384,0.007907815390392,0.021869,0.0,0.055724,0.0037149333333333,0.0059829441076743,0.01679,0.0,6,9,0,0,280,320,201.2737754647268,230.02717195968776,54,1514,389.4666666666666,566.8422904320232,321310.1822222221,0,3,0,15,28,0,0,1.1428571428571428,389.4666666666666,110.71428571428572,633.375,0.0,0.0,0.0,5854.0,5.0,784718.4986595174,14,1550,16,10134,64240,32768,6,20,0,0,0,0,0,0,0,0,0
443,6,0.05449,12,11,2807,5192,1976,54,233.91666666666663,526.2284767306138,1514,54,472.0,639.4706617763846,146797.57753716278,422.09579739401727,0.0024768181818181,0.0052174340666336,0.020215,0.0,0.05449,0.0049536363636363,0.0065911205872022,0.020353,0.0,0.039828,0.0039828,0.0060629106508343,0.020215,0.0,4,5,0,0,240,220,220.2238942925308,201.8719031014865,54,1976,347.7826086956522,595.1419966859015,354193.99621928163,0,3,1,9,20,0,0,0.9166666666666666,347.7826086956522,233.91666666666663,472.0,0.0,0.0,0.0,4525.0,4.0,4525000000.0,12,2807,11,5192,64240,32768,4,20,0,0,0,0,0,0,0,0,0
53,17,0.022922,2,1,148,170,74,74,74.0,0.0,170,170,170.0,0.0,13873.13497949568,130.8786318820347,0.011461,0.011461,0.022922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,87.2524212546898,43.6262106273449,74,170,106.0,45.254833995939045,2048.0,0,0,0,0,0,0,0,0.5,106.0,74.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,170,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.025441,2,1,148,74,74,74,74.0,0.0,74,74,74.0,0.0,8726.072088361307,117.9198930859636,0.0127205,0.0127205,0.025441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,78.61326205730907,39.306631028654536,74,74,74.0,0.0,0.0,0,0,0,0,0,0,0,0.5,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,74,0,0,2,20,0,0,0,0,0,0,0,0,0
443,6,0.8131,20,23,3647,13051,1953,54,182.35,409.1959524482128,1514,54,567.4347826086956,663.2721145356593,20536.219407206983,52.8840241052761,0.0193595238095238,0.1025121729294898,0.673558,0.0,0.8130999999999999,0.0427947368421052,0.1491485971177533,0.67377,0.0,0.798743,0.0363065,0.1395217782061118,0.673814,0.0,10,9,0,0,400,460,24.597220514081908,28.286803591194197,54,1953,388.3255813953488,591.6782485529686,350083.14981070854,2,3,0,19,41,0,0,1.15,388.3255813953488,182.35,567.4347826086956,231.0,5.0,332.3033368433772,7269.0,5.0,7269000000.0,20,3647,23,13051,64240,32768,10,20,0,0,0,0,0,0,0,0,0
443,17,0.032464,8,6,5624,7942,1294,73,703.0,591.6337549531805,5050,68,1323.6666666666667,1718.9047546491793,417878.26515524887,431.2469196648596,0.0024972307692307,0.0049253685555787,0.014166,0.0,0.032464,0.0046377142857142,0.0065621345768036,0.015745,0.0,0.01798,0.003596,0.0060461711851385,0.015642,0.0,0,0,0,0,160,120,246.4268112370626,184.82010842779692,68,5050,969.0,1249.2518904185358,1560630.2857142857,0,0,0,0,0,0,0,0.75,969.0,703.0,1323.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,8,5624,6,7942,0,0,8,20,0,0,0,0,0,0,0,0,0
53,17,0.014652,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,18291.01829101829,204.75020475020477,0.007326,0.007326,0.014652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,136.5001365001365,68.25006825006825,84,100,89.33333333333333,7.542472332656507,56.88888888888889,0,0,0,0,0,0,0,0.5,89.33333333333333,84.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,168,1,100,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.014581,2,1,168,84,84,84,84.0,0.0,84,84,84.0,0.0,17282.76524243879,205.7472052671285,0.0072905,0.0072905,0.014581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,137.16480351141897,68.58240175570948,84,84,84.0,0.0,0.0,0,0,0,0,0,0,0,0.5,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2,168,1,84,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.015216,2,1,148,99,74,74,74.0,0.0,99,99,99.0,0.0,16232.912723449,197.1608832807571,0.007608,0.007608,0.015216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,131.44058885383805,65.72029442691903,74,99,82.33333333333333,11.785113019775793,138.88888888888889,0,0,0,0,0,0,0,0.5,82.33333333333333,74.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,99,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.014922,2,1,148,74,74,74,74.0,0.0,74,74,74.0,0.0,14877.362283876157,201.04543626859672,0.007461,0.007461,0.014922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,134.03029084573114,67.01514542286557,74,74,74.0,0.0,0.0,0,0,0,0,0,0,0,0.5,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,74,0,0,2,20,0,0,0,0,0,0,0,0,0
443,17,0.047932,6,6,6543,5153,1294,73,1090.5,455.0398334212072,2546,70,858.8333333333334,917.5658771384692,244012.35083034297,250.35466911457897,0.0043574545454545,0.0069406145177712,0.018986,0.0,0.0479319999999999,0.0095864,0.0121281295936347,0.028775,0.0,0.032608,0.0065216,0.0083438386513642,0.020346,0.0,0,0,0,0,120,120,125.17733455728948,125.17733455728948,70,2546,974.6666666666666,733.4245397827616,537911.5555555556,0,0,0,0,0,0,0,1.0,974.6666666666666,1090.5,858.8333333333334,0.0,0.0,0.0,4750.0,4.0,387375.632033926,6,6543,6,5153,0,0,6,20,0,0,0,0,0,0,0,0,0
443,17,2.23843,37,35,9501,14354,1294,71,256.7837837837838,367.6101147871085,6918,68,410.1142857142857,1141.1500657902363,10657.023002729591,32.165401643115935,0.0315271830985915,0.112060926171701,0.93347,0.0,2.207884,0.0613301111111111,0.1596061783259689,0.969528,0.0,2.224963,0.0654400882352941,0.1693325582795352,0.989973,0.0,0,0,0,0,740,700,16.529442511045687,15.635959132070244,68,6918,331.31944444444446,841.6316465715881,708343.8285108026,0,0,0,0,0,0,0,0.945945945945946,331.31944444444446,256.7837837837838,410.1142857142857,442.0,4.0,3961.7804707527375,0.0,0.0,0.0,37,9501,35,14354,0,0,37,20,0,0,0,0,0,0,0,0,0
53,17,0.022481,2,1,172,182,86,86,86.0,0.0,182,182,182.0,0.0,15746.630487967615,133.4460210844713,0.0112405,0.0112405,0.022481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,88.96401405631421,44.48200702815711,86,182,118.0,45.254833995939045,2048.0,0,0,0,0,0,0,0,0.5,118.0,86.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,2,172,1,182,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.036573,2,1,172,86,86,86,86.0,0.0,86,86,86.0,0.0,7054.384381921089,82.02772537117545,0.0182865,0.0182865,0.036573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,54.6851502474503,27.34257512372515,86,86,86.0,0.0,0.0,0,0,0,0,0,0,0,0.5,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,2,172,1,86,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.038627,2,1,150,90,75,75,75.0,0.0,90,90,90.0,0.0,6213.270510264841,77.6658813783105,0.0193135,0.0193135,0.038627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,51.777254252207,25.8886271261035,75,90,80.0,7.071067811865476,50.0,0,0,0,0,0,0,0,0.5,80.0,75.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2,150,1,90,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.051663,2,1,154,122,77,77,77.0,0.0,122,122,122.0,0.0,5342.3146158759655,58.06863712908658,0.0258315,0.0258315,0.051663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,38.71242475272439,19.356212376362198,77,122,92.0,21.213203435596427,450.0,0,0,0,0,0,0,0,0.5,92.0,77.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,2,154,1,122,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.099658,2,1,154,106,77,77,77.0,0.0,106,106,106.0,0.0,2608.9225150013044,30.1029520961689,0.049829,0.049829,0.099658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,20.068634730779262,10.034317365389631,77,106,86.66666666666667,13.67073110293992,186.8888888888889,0,0,0,0,0,0,0,0.5,86.66666666666667,77.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2,154,1,106,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.019488,2,1,148,125,74,74,74.0,0.0,125,125,125.0,0.0,14008.620689655174,153.9408866995074,0.009744,0.009744,0.019488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,102.6272577996716,51.3136288998358,74,125,91.0,24.04163056034261,578.0,0,0,0,0,0,0,0,0.5,91.0,74.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,125,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.038399,2,1,148,142,74,74,74.0,0.0,142,142,142.0,0.0,7552.280007291856,78.12703455819161,0.0191995,0.0191995,0.038399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,52.084689705461074,26.042344852730537,74,142,96.66666666666669,32.05550741379015,1027.5555555555557,0,0,0,0,0,0,0,0.5,96.66666666666669,74.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,142,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.150393,2,1,154,138,77,77,77.0,0.0,138,138,138.0,0.0,1941.5797277798836,19.947736929245377,0.0751965,0.0751965,0.150393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,13.298491286163586,6.649245643081793,77,138,97.33333333333331,28.75567576825293,826.8888888888888,0,0,0,0,0,0,0,0.5,97.33333333333331,77.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2,154,1,138,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.032111,2,1,150,365,75,75,75.0,0.0,365,365,365.0,0.0,16038.117778954253,93.42592880944224,0.0160555,0.0160555,0.032111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,62.28395253962816,31.14197626981408,75,365,171.66666666666666,136.7073110293992,18688.88888888889,0,0,0,0,0,0,0,0.5,171.66666666666666,75.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,150,1,365,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.019192,2,1,150,109,75,75,75.0,0.0,109,109,109.0,0.0,13495.206335973322,156.3151313047103,0.009596,0.009596,0.019192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,104.21008753647352,52.10504376823676,75,109,86.33333333333333,16.027753706895076,256.88888888888886,0,0,0,0,0,0,0,0.5,86.33333333333333,75.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2,150,1,109,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.018751,2,1,166,83,83,83,83.0,0.0,83,83,83.0,0.0,13279.291771105542,159.99146712175352,0.0093755,0.0093755,0.018751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,106.660978081169,53.3304890405845,83,83,83.0,0.0,0.0,0,0,0,0,0,0,0,0.5,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,2,166,1,83,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.021834,2,1,162,142,81,81,81.0,0.0,142,142,142.0,0.0,13923.238985069158,137.40038472107722,0.010917,0.010917,0.021834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,91.60025648071814,45.80012824035907,81,142,101.33333333333331,28.75567576825293,826.8888888888888,0,0,0,0,0,0,0,0.5,101.33333333333331,81.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2,162,1,142,0,0,2,20,0,0,0,0,0,0,0,0,0
443,6,0.105299,17,19,3532,7605,1965,54,207.76470588235293,447.7259573354803,1514,54,400.2631578947368,549.3015509770722,105765.48685172698,341.8835886380687,0.0030085428571428,0.0064110859848629,0.022511,0.0,0.105299,0.0065811875,0.0083070484470926,0.022617,0.0,0.090618,0.0050343333333333,0.0077843258610563,0.022636,0.0,8,7,0,0,340,380,161.4450279679769,180.43856067009185,54,1965,309.3611111111111,512.9754787716345,263143.84182098764,2,3,0,15,34,0,0,1.1176470588235294,309.3611111111111,207.76470588235293,400.2631578947368,0.0,0.0,0.0,0.0,0.0,0.0,17,3532,19,7605,64240,32768,8,20,0,0,0,0,0,0,0,0,0
53,17,0.017463,2,1,156,142,78,78,78.0,0.0,142,142,142.0,0.0,17064.650976349996,171.79178835251676,0.0087315,0.0087315,0.017463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,114.52785890167785,57.26392945083892,78,142,99.33333333333331,30.169889330626027,910.2222222222222,0,0,0,0,0,0,0,0.5,99.33333333333331,78.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2,156,1,142,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.01742,2,1,156,78,78,78,78.0,0.0,78,78,78.0,0.0,13432.83582089552,172.2158438576349,0.00871,0.00871,0.01742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,114.8105625717566,57.405281285878296,78,78,78.0,0.0,0.0,0,0,0,0,0,0,0,0.5,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,2,156,1,78,0,0,2,20,0,0,0,0,0,0,0,0,0
53,17,0.080013,2,1,156,159,78,78,78.0,0.0,159,159,159.0,0.0,3936.860260207716,37.49390724007349,0.0400065,0.0400065,0.080013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,24.995938160048997,12.497969080024497,78,159,105.0,38.18376618407357,1458.0,0,0,0,0,0,0,0,0.5,105.0,78.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,2,156,1,159,0,0,2,20,0,0,0,0,0,0,0,0,0
