dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,cwe_flag_count
22,6,17.643787,18,22,3107,3642,1018,66,172.61111111111111,211.46345596787296,1186,66,165.54545454545453,251.48571751831653,382.51425275084085,2.2670869921519685,0.4524047948717948,1.1277535731708637,4.387636,0.0,17.643787,1.0378698235294117,1.5277814064624495,4.396177,0.0,17.643128,0.8401489523809522,1.4269621726164752,4.387636,3.9e-05,12,11,0,0,360,440,1.0201891464683857,1.2468978456835826,66,1186,168.725,234.34952394873773,54919.69937500001,2,3,0,23,38,0,0,1.2222222222222223,168.725,172.61111111111111,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3107,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.644057,18,22,3107,3642,1018,66,172.61111111111111,211.46345596787296,1186,66,165.54545454545453,251.48571751831653,382.50839928708007,2.267052299819707,0.4524117179487179,1.1280305546656435,4.388339,0.0,17.644057,1.037885705882353,1.528045017815046,4.398432,0.0,17.643864,0.840184,1.427351919021975,4.388339,0.000171,12,11,0,0,360,440,1.020173534918868,1.2468787649008388,66,1186,168.725,234.34952394873773,54919.69937500001,2,3,0,23,38,0,0,1.2222222222222223,168.725,172.61111111111111,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3107,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.652415,18,22,3107,3642,1018,66,172.61111111111111,211.46345596787296,1186,66,165.54545454545453,251.48571751831653,382.327290628506,2.2659789043028957,0.4526260256410256,1.128961582915332,4.39163,0.0,17.652415,1.0383773529411766,1.5285103568722966,4.398625,0.0,17.652175,0.8405797619047619,1.4286115282227845,4.39163,0.000164,12,11,0,0,360,440,1.019690506936303,1.2462883973665926,66,1186,168.725,234.34952394873773,54919.69937500001,2,3,0,23,38,0,0,1.2222222222222223,168.725,172.61111111111111,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3107,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.632325,18,22,3091,3642,1018,66,171.72222222222223,211.38848006968792,1186,66,165.54545454545453,251.48571751831653,381.8554841746621,2.268560725826004,0.4521108974358975,1.1259063905277018,4.387698,0.0,17.632325,1.037195588235294,1.5251901255074458,4.390285,0.0,17.631746,0.8396069523809525,1.424397708802114,4.387698,0.000105,12,11,0,0,360,440,1.0208523266217018,1.2477083992043023,66,1186,168.325,234.31286643076172,54902.51937499999,2,3,0,23,38,0,0,1.2222222222222223,168.325,171.72222222222223,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3091,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.646504,18,22,3091,3642,1018,66,171.72222222222223,211.38848006968792,1186,66,165.54545454545453,251.48571751831653,381.54866255661744,2.266737932907277,0.4524744615384614,1.126908919243729,4.39623,0.0,17.646504,1.0380296470588235,1.5280059363033345,4.401709,0.0,17.646098,0.8402903809523808,1.4256803158935494,4.39623,4.6e-05,12,11,0,0,360,440,1.0200320698082748,1.2467058630990024,66,1186,168.325,234.31286643076172,54902.51937499999,2,3,0,23,38,0,0,1.2222222222222223,168.325,171.72222222222223,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3091,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.668398,18,22,3091,3642,1018,66,171.72222222222223,211.38848006968792,1186,66,165.54545454545453,251.48571751831653,381.0758621126828,2.2639290783465484,0.453035846153846,1.1259756247170043,4.387586,0.0,17.668398,1.0393175294117647,1.5286943366630814,4.399881,0.0,17.667946999999998,0.8413308095238095,1.4240272732969963,4.387586,0.000125,12,11,0,0,360,440,1.0187680852559469,1.2451609930906016,66,1186,168.325,234.31286643076172,54902.51937499999,2,3,0,23,38,0,0,1.2222222222222223,168.325,171.72222222222223,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3091,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.638044,18,22,3091,3642,1018,66,171.72222222222223,211.38848006968792,1186,66,165.54545454545453,251.48571751831653,381.7316704732112,2.267825162472664,0.4522575384615385,1.125969261008416,4.387743,0.0,17.638044,1.037532,1.5264316776691202,4.397083,0.0,17.637627000000002,0.839887,1.4244105619119058,4.387743,0.000183,12,11,0,0,360,440,1.0205213231126988,1.2473038393599654,66,1186,168.325,234.31286643076172,54902.51937499999,2,3,0,23,38,0,0,1.2222222222222223,168.325,171.72222222222223,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3091,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.653743,18,22,3091,3642,1018,66,171.72222222222223,211.38848006968792,1186,66,165.54545454545453,251.48571751831653,381.3922067405196,2.265808446401423,0.4526600769230769,1.1259076686017486,4.387677,0.0,17.653743,1.0384554705882352,1.526896856042119,4.399151,0.0,17.653296,0.8406331428571427,1.4241174541618429,4.387677,0.000232,12,11,0,0,360,440,1.0196138008806406,1.2461946455207829,66,1186,168.325,234.31286643076172,54902.51937499999,2,3,0,23,38,0,0,1.2222222222222223,168.325,171.72222222222223,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3091,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.67355,18,22,3091,3642,1018,66,171.72222222222223,211.38848006968792,1186,66,165.54545454545453,251.48571751831653,380.9647750451947,2.2632691225022703,0.4531679487179486,1.1263861019603507,4.387945,0.0,17.673550000000002,1.039620588235294,1.529018414310077,4.399466,0.0,17.673187,0.8415803333333333,1.4245605870273967,4.387945,0.000141,12,11,0,0,360,440,1.0184711051260218,1.2447980173762487,66,1186,168.325,234.31286643076172,54902.51937499999,2,3,0,23,38,0,0,1.2222222222222223,168.325,171.72222222222223,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3091,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
22,6,17.66376,18,22,3091,3642,1018,66,171.72222222222223,211.38848006968792,1186,66,165.54545454545453,251.48571751831653,381.17592177429947,2.264523521605819,0.452916923076923,1.128383605955482,4.392082,0.0,17.66376,1.0390447058823529,1.5246640848767026,4.392747,0.0,17.663316000000002,0.8411102857142858,1.4276238167882538,4.392082,0.00021,12,11,0,0,360,440,1.0190355847226185,1.2454879368832004,66,1186,168.325,234.31286643076172,54902.51937499999,2,3,0,23,38,0,0,1.2222222222222223,168.325,171.72222222222223,165.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18,3091,22,3642,64240,65160,12,20,0,0,0,0,0,0,0,0,0
